,tag,gene_length
9282,224308.43.peg.3094,804
9283,224308.43.peg.3095,1590
9284,224308.43.peg.3096,1590
9285,224308.43.peg.3097,210
9286,224308.43.peg.3098,1206
9287,224308.43.peg.3099,1146
9288,224308.43.peg.3100,1338
9289,224308.43.peg.3101,1689
9290,224308.43.peg.3102,807
9291,224308.43.peg.3103,624
9292,224308.43.peg.3104,492
9293,224308.43.peg.3105,1740
9294,224308.43.peg.3106,183
9295,224308.43.peg.3107,603
9296,224308.43.peg.3108,120
9297,224308.43.peg.3109,1269
9298,224308.43.peg.3110,1719
9299,224308.43.peg.3111,633
9300,224308.43.peg.3112,645
9301,224308.43.peg.3113,1164
9302,224308.43.peg.3114,729
9303,224308.43.peg.3115,819
9304,224308.43.peg.3116,1005
9305,224308.43.peg.3117,1086
9306,224308.43.peg.3118,327
9307,224308.43.peg.3119,459
9308,224308.43.peg.3120,423
9309,224308.43.peg.3121,1299
9310,224308.43.peg.3122,2859
9311,224308.43.peg.3123,606
9312,224308.43.peg.3124,810
9313,224308.43.peg.3125,324
9314,224308.43.peg.3126,447
9315,224308.43.peg.3127,1074
9316,224308.43.peg.3128,318
9317,224308.43.peg.3129,1701
9318,224308.43.peg.3130,846
9319,224308.43.peg.3131,642
9320,224308.43.peg.3132,279
9321,224308.43.peg.3133,810
9322,224308.43.peg.3134,2157
9323,224308.43.peg.3135,930
9324,224308.43.peg.3136,915
9325,224308.43.peg.3137,552
9326,224308.43.peg.3138,936
9327,224308.43.peg.3139,1392
9328,224308.43.peg.3140,1299
9329,224308.43.peg.3141,1158
9330,224308.43.peg.3142,711
9331,224308.43.peg.3143,174
9332,224308.43.peg.3144,720
9333,224308.43.peg.3145,1635
9334,224308.43.peg.3146,1287
9335,224308.43.peg.3147,1539
9336,224308.43.peg.3148,183
9337,224308.43.peg.3149,669
9338,224308.43.peg.3150,1242
9339,224308.43.peg.3151,423
9340,224308.43.peg.3152,1113
9341,224308.43.peg.3153,966
9342,224308.43.peg.3154,2307
9343,224308.43.peg.3155,1497
9344,224308.43.peg.3156,882
9345,224308.43.peg.3157,762
9346,224308.43.peg.3158,1233
9347,224308.43.peg.3159,1008
9348,224308.43.peg.3160,696
9349,224308.43.peg.3161,1131
9350,224308.43.peg.3162,1347
9351,224308.43.peg.3163,735
9352,224308.43.peg.3164,900
9353,224308.43.peg.3165,1035
9354,224308.43.peg.3166,1281
9355,224308.43.peg.3167,912
9356,224308.43.peg.3168,831
9357,224308.43.peg.3169,1299
9358,224308.43.peg.3170,312
9359,224308.43.peg.3171,2415
9360,224308.43.peg.3172,339
9361,224308.43.peg.3173,786
9362,224308.43.peg.3174,1194
9363,224308.43.peg.3175,747
9364,224308.43.peg.3176,1941
9365,224308.43.peg.3177,762
9366,224308.43.peg.3178,1005
9367,224308.43.peg.3179,750
9368,224308.43.peg.3180,1311
9369,224308.43.peg.3181,696
9370,224308.43.peg.3182,978
9371,224308.43.peg.3183,987
9372,224308.43.peg.3184,879
9373,224308.43.peg.3185,393
9374,224308.43.peg.3186,138
9375,224308.43.peg.3187,273
9376,224308.43.peg.3188,969
9377,224308.43.peg.3189,585
9378,224308.43.peg.3190,1107
9379,224308.43.peg.3191,780
9380,224308.43.peg.3192,516
9381,224308.43.peg.3193,1392
9382,224308.43.peg.3194,1899
9383,224308.43.peg.3195,1203
9384,224308.43.peg.3196,1584
9385,224308.43.peg.3197,243
9386,224308.43.peg.3198,774
9387,224308.43.peg.3199,1005
9388,224308.43.peg.3200,783
9389,224308.43.peg.3201,813
9390,224308.43.peg.3202,477
9391,224308.43.peg.3203,405
9392,224308.43.peg.3204,438
9393,224308.43.peg.3205,141
9394,224308.43.peg.3206,438
9395,224308.43.peg.3207,474
9396,224308.43.peg.3208,228
9397,224308.43.peg.3209,564
9398,224308.43.peg.3210,249
9399,224308.43.peg.3211,1332
9400,224308.43.peg.3212,1041
9401,224308.43.peg.3213,159
9402,224308.43.peg.3214,888
9403,224308.43.peg.3215,1308
9404,224308.43.peg.3216,753
9405,224308.43.peg.3217,921
9406,224308.43.peg.3218,1116
9407,224308.43.peg.3219,1461
9408,224308.43.peg.3220,816
9409,224308.43.peg.3221,825
9410,224308.43.peg.3222,1743
9411,224308.43.peg.3223,1461
9412,224308.43.peg.3224,171
9413,224308.43.peg.3225,720
9414,224308.43.peg.3226,819
9415,224308.43.peg.3227,1287
9416,224308.43.peg.3228,951
9417,224308.43.peg.3229,1224
9418,224308.43.peg.3230,432
9419,224308.43.peg.3231,1056
9420,224308.43.peg.3232,1134
9421,224308.43.peg.3233,1062
9422,224308.43.peg.3234,468
9423,224308.43.peg.3235,2397
9424,224308.43.peg.3236,1455
9425,224308.43.peg.3237,1032
9426,224308.43.peg.3238,1143
9427,224308.43.peg.3239,1884
9428,224308.43.rna.87,72
9429,224308.43.rna.88,91
9430,224308.43.rna.89,75
9431,224308.43.rna.90,77
9432,224308.43.rna.91,74
9433,224308.43.rna.92,76
9434,224308.43.rna.93,76
9435,224308.43.rna.94,77
9436,224308.43.rna.95,77
9437,224308.43.rna.96,93
9438,224308.43.rna.97,77
9439,224308.43.rna.98,77
9440,224308.43.rna.99,73
9441,224308.43.rna.100,77
9442,224308.43.rna.101,77
9443,224308.43.rna.102,86
9444,224308.43.rna.103,75
9445,224308.43.rna.104,87
9446,224308.43.rna.105,76
9447,224308.43.rna.106,76
9448,224308.43.rna.107,76
9449,224308.43.rna.108,116
9450,224308.43.rna.109,2928
9451,224308.43.rna.110,1555
9452,224308.43.peg.3240,579
9453,224308.43.peg.3241,522
9454,224308.43.peg.3242,1530
9455,224308.43.peg.3243,576
9456,224308.43.peg.3244,492
9457,224308.43.peg.3245,567
9458,224308.43.peg.3246,1212
9459,224308.43.peg.3247,1473
9460,224308.43.peg.3248,543
9461,224308.43.peg.3249,546
9462,224308.43.peg.3250,669
9463,224308.43.peg.3251,1338
9464,224308.43.peg.3252,189
9465,224308.43.peg.3253,849
9466,224308.43.peg.3254,1536
9467,224308.43.peg.3255,486
9468,224308.43.rna.111,73
9469,224308.43.peg.3256,141
9470,224308.43.peg.3257,831
9471,224308.43.peg.3258,1167
9472,224308.43.peg.3259,987
9473,224308.43.peg.3260,1275
9474,224308.43.peg.3261,315
9475,224308.43.peg.3262,1458
9476,224308.43.peg.3263,732
9477,224308.43.peg.3264,2070
9478,224308.43.peg.3265,1989
9479,224308.43.peg.3266,1989
9480,224308.43.peg.3267,1989
9481,224308.43.peg.3268,1989
9482,224308.43.peg.3269,738
9483,224308.43.peg.3270,255
9484,224308.43.peg.3271,138
9485,224308.43.peg.3272,399
9486,224308.43.peg.3273,135
9487,224308.43.peg.3274,1665
9488,224308.43.peg.3275,1275
9489,224308.43.peg.3276,678
9490,224308.43.peg.3277,264
9491,224308.43.peg.3278,255
9492,224308.43.peg.3279,987
9493,224308.43.peg.3280,405
9494,224308.43.peg.3281,429
9495,224308.43.peg.3282,1353
9496,224308.43.peg.3283,1173
9497,224308.43.peg.3284,1164
9498,224308.43.peg.3285,237
9499,224308.43.peg.3286,393
9500,224308.43.peg.3287,1161
9501,224308.43.peg.3288,501
9502,224308.43.peg.3289,822
9503,224308.43.peg.3290,261
9504,224308.43.peg.3291,1164
9505,224308.43.peg.3292,1287
9506,224308.43.peg.3293,387
9507,224308.43.peg.3294,618
9508,224308.43.peg.3295,204
9509,224308.43.peg.3296,1059
9510,224308.43.peg.3297,1869
9511,224308.43.peg.3298,414
9512,224308.43.peg.3299,558
9513,224308.43.peg.3300,1602
9514,224308.43.peg.3301,675
9515,224308.43.peg.3302,1080
9516,224308.43.peg.3303,1533
9517,224308.43.peg.3304,1047
9518,224308.43.peg.3305,960
9519,224308.43.peg.3306,1347
9520,224308.43.peg.3307,156
9521,224308.43.peg.3308,2406
9522,224308.43.peg.3309,432
9523,224308.43.peg.3310,342
9524,224308.43.peg.3311,1482
9525,224308.43.peg.3312,477
9526,224308.43.peg.3313,285
9527,224308.43.peg.3314,375
9528,224308.43.peg.3315,381
9529,224308.43.peg.3316,645
9530,224308.43.peg.3317,2310
9531,224308.43.peg.3318,168
9532,224308.43.peg.3319,900
9533,224308.43.peg.3320,141
9534,224308.43.peg.3321,126
9535,224308.43.peg.3322,342
9536,224308.43.peg.3323,1230
9537,224308.43.peg.3324,1473
9538,224308.43.peg.3325,552
9539,224308.43.peg.3326,399
9540,224308.43.peg.3327,249
9541,224308.43.peg.3328,222
9542,224308.43.peg.3329,1110
9543,224308.43.peg.3330,390
9544,224308.43.peg.3331,237
9545,224308.43.peg.3332,531
9546,224308.43.peg.3333,732
9547,224308.43.peg.3334,480
9548,224308.43.peg.3335,3231
9549,224308.43.peg.3336,4488
9550,224308.43.peg.3337,1356
9551,224308.43.peg.3338,240
9552,224308.43.peg.3339,294
9553,224308.43.peg.3340,171
9554,224308.43.peg.3341,1224
9555,224308.43.peg.3342,1137
9556,224308.43.peg.3343,678
9557,224308.43.peg.3344,210
9558,224308.43.peg.3345,7137
9559,224308.43.peg.3346,939
9560,224308.43.peg.3347,1620
9561,224308.43.peg.3348,1197
9562,224308.43.peg.3349,819
9563,224308.43.peg.3350,882
9564,224308.43.peg.3351,597
9565,224308.43.peg.3352,603
9566,224308.43.peg.3353,1329
9567,224308.43.peg.3354,1503
9568,224308.43.peg.3355,477
9569,224308.43.peg.3356,654
9570,224308.43.peg.3357,321
9571,224308.43.peg.3358,144
9572,224308.43.peg.3359,1260
9573,224308.43.peg.3360,999
9574,224308.43.peg.3361,141
9575,224308.43.peg.3362,981
9576,224308.43.peg.3363,624
9577,224308.43.peg.3364,519
9578,224308.43.peg.3365,366
9579,224308.43.peg.3366,855
9580,224308.43.peg.3367,1215
9581,224308.43.peg.3368,237
9582,224308.43.peg.3369,1068
9583,224308.43.peg.3370,327
9584,224308.43.peg.3371,237
9585,224308.43.peg.3372,1974
9586,224308.43.peg.3373,930
9587,224308.43.peg.3374,1059
9588,224308.43.peg.3375,1302
9589,224308.43.peg.3376,1020
9590,224308.43.peg.3377,501
9591,224308.43.peg.3378,771
9592,224308.43.peg.3379,435
9593,224308.43.peg.3380,276
9594,224308.43.peg.3381,633
9595,224308.43.peg.3382,897
9596,224308.43.peg.3383,981
9597,224308.43.peg.3384,726
9598,224308.43.peg.3385,306
9599,224308.43.peg.3386,1389
9600,224308.43.peg.3387,822
9601,224308.43.peg.3388,849
9602,224308.43.peg.3389,348
9603,224308.43.peg.3390,1341
9604,224308.43.peg.3391,1596
9605,224308.43.peg.3392,1350
9606,224308.43.peg.3393,1293
9607,224308.43.peg.3394,1485
9608,224308.43.peg.3395,345
9609,224308.43.peg.3396,156
9610,224308.43.peg.3397,522
9611,224308.43.peg.3398,2238
9612,224308.43.peg.3399,834
9613,224308.43.peg.3400,618
9614,224308.43.peg.3401,993
9615,224308.43.peg.3402,1251
9616,224308.43.peg.3403,1239
9617,224308.43.peg.3404,138
9618,224308.43.peg.3405,867
9619,224308.43.peg.3406,1104
9620,224308.43.peg.3407,729
9621,224308.43.peg.3408,855
9622,224308.43.peg.3409,903
9623,224308.43.peg.3410,879
9624,224308.43.peg.3411,1269
9625,224308.43.peg.3412,987
9626,224308.43.peg.3413,234
9627,224308.43.peg.3414,1119
9628,224308.43.peg.3415,147
9629,224308.43.peg.3416,276
9630,224308.43.peg.3417,384
9631,224308.43.peg.3418,1398
9632,224308.43.peg.3419,444
9633,224308.43.peg.3420,1221
9634,224308.43.peg.3421,1314
9635,224308.43.peg.3422,786
9636,224308.43.peg.3423,138
9637,224308.43.peg.3424,129
9638,224308.43.peg.3425,363
9639,224308.43.peg.3426,825
9640,224308.43.peg.3427,669
9641,224308.43.peg.3428,1026
9642,224308.43.peg.3429,345
9643,224308.43.peg.3430,321
9644,224308.43.peg.3431,369
9645,224308.43.peg.3432,237
9646,224308.43.peg.3433,384
9647,224308.43.peg.3434,357
9648,224308.43.peg.3435,1785
9649,224308.43.peg.3436,1176
9650,224308.43.peg.3437,2370
9651,224308.43.peg.3438,147
9652,224308.43.peg.3439,909
9653,224308.43.peg.3440,246
9654,224308.43.peg.3441,333
9655,224308.43.peg.3442,468
9656,224308.43.peg.3443,1626
9657,224308.43.peg.3444,303
9658,224308.43.peg.3445,348
9659,224308.43.peg.3446,330
9660,224308.43.peg.3447,888
9661,224308.43.peg.3448,288
9662,224308.43.peg.3449,828
9663,224308.43.peg.3450,438
9664,224308.43.peg.3451,1503
9665,224308.43.peg.3452,297
9666,224308.43.peg.3453,843
9667,224308.43.peg.3454,462
9668,224308.43.peg.3455,1377
9669,224308.43.peg.3456,678
9670,224308.43.peg.3457,1356
9671,224308.43.peg.3458,165
9672,224308.43.peg.3459,876
9673,224308.43.peg.3460,1389
9674,224308.43.peg.3461,186
9675,224308.43.peg.3462,1449
9676,224308.43.peg.3463,1032
9677,224308.43.peg.3464,1122
9678,224308.43.peg.3465,636
9679,224308.43.peg.3466,1083
9680,224308.43.peg.3467,726
9681,224308.43.peg.3468,873
9682,224308.43.peg.3469,678
9683,224308.43.peg.3470,381
9684,224308.43.peg.3471,120
9685,224308.43.peg.3472,1182
9686,224308.43.peg.3473,582
9687,224308.43.peg.3474,1332
9688,224308.43.peg.3475,984
9689,224308.43.peg.3476,945
9690,224308.43.peg.3477,150
9691,224308.43.peg.3478,792
9692,224308.43.peg.3479,879
9693,224308.43.peg.3480,1743
9694,224308.43.peg.3481,747
9695,224308.43.peg.3482,240
9696,224308.43.peg.3483,531
9697,224308.43.peg.3484,153
9698,224308.43.peg.3485,123
9699,224308.43.peg.3486,1158
9700,224308.43.peg.3487,411
9701,224308.43.peg.3488,1230
9702,224308.43.peg.3489,690
9703,224308.43.peg.3490,1194
9704,224308.43.peg.3491,810
9705,224308.43.peg.3492,1011
9706,224308.43.peg.3493,1047
9707,224308.43.peg.3494,948
9708,224308.43.peg.3495,165
9709,224308.43.peg.3496,1410
9710,224308.43.peg.3497,141
9711,224308.43.peg.3498,483
9712,224308.43.peg.3499,1854
9713,224308.43.peg.3500,930
9714,224308.43.peg.3501,783
9715,224308.43.peg.3502,684
9716,224308.43.peg.3503,831
9717,224308.43.peg.3504,486
9718,224308.43.peg.3505,2013
9719,224308.43.peg.3506,1716
9720,224308.43.peg.3507,1818
9721,224308.43.peg.3508,2325
9722,224308.43.peg.3509,609
9723,224308.43.peg.3510,135
9724,224308.43.peg.3511,417
9725,224308.43.peg.3512,669
9726,224308.43.peg.3513,2100
9727,224308.43.peg.3514,2412
9728,224308.43.peg.3515,210
9729,224308.43.peg.3516,306
9730,224308.43.peg.3517,1047
9731,224308.43.peg.3518,636
9732,224308.43.peg.3519,1896
9733,224308.43.peg.3520,402
9734,224308.43.peg.3521,360
9735,224308.43.peg.3522,573
9736,224308.43.peg.3523,795
9737,224308.43.peg.3524,471
9738,224308.43.peg.3525,2340
9739,224308.43.peg.3526,741
9740,224308.43.peg.3527,231
9741,224308.43.peg.3528,771
9742,224308.43.peg.3529,186
9743,224308.43.peg.3530,408
9744,224308.43.peg.3531,420
9745,224308.43.peg.3532,327
9746,224308.43.peg.3533,1701
9747,224308.43.peg.3534,681
9748,224308.43.peg.3535,921
9749,224308.43.peg.3536,654
9750,224308.43.peg.3537,1146
9751,224308.43.peg.3538,534
9752,224308.43.peg.3539,972
9753,224308.43.peg.3540,612
9754,224308.43.peg.3541,624
9755,224308.43.peg.3542,201
9756,224308.43.peg.3543,690
9757,224308.43.peg.3544,918
9758,224308.43.peg.3545,654
9759,224308.43.peg.3546,1143
9760,224308.43.peg.3547,558
9761,224308.43.peg.3548,633
9762,224308.43.peg.3549,615
9763,224308.43.peg.3550,699
9764,224308.43.peg.3551,1818
9765,224308.43.peg.3552,462
9766,224308.43.peg.3553,1293
9767,224308.43.peg.3554,1536
9768,224308.43.peg.3555,762
9769,224308.43.peg.3556,1185
9770,224308.43.peg.3557,1008
9771,224308.43.peg.3558,948
9772,224308.43.peg.3559,1395
9773,224308.43.peg.3560,1089
9774,224308.43.peg.3561,1011
9775,224308.43.peg.3562,879
9776,224308.43.peg.3563,918
9777,224308.43.peg.3564,1344
9778,224308.43.peg.3565,1035
9779,224308.43.peg.3566,723
9780,224308.43.peg.3567,1440
9781,224308.43.peg.3568,717
9782,224308.43.peg.3569,603
9783,224308.43.peg.3570,1116
9784,224308.43.peg.3571,738
9785,224308.43.peg.3572,903
9786,224308.43.peg.3573,129
9787,224308.43.peg.3574,810
9788,224308.43.peg.3575,1212
9789,224308.43.peg.3576,1326
9790,224308.43.peg.3577,2061
9791,224308.43.peg.3578,852
9792,224308.43.peg.3579,1257
9793,224308.43.peg.3580,1266
9794,224308.43.peg.3581,993
9795,224308.43.peg.3582,660
9796,224308.43.peg.3583,1692
9797,224308.43.peg.3584,1311
9798,224308.43.peg.3585,219
9799,224308.43.peg.3586,969
9800,224308.43.peg.3587,1167
9801,224308.43.peg.3588,651
9802,224308.43.peg.3589,609
9803,224308.43.peg.3590,1449
9804,224308.43.peg.3591,1035
9805,224308.43.peg.3592,1077
9806,224308.43.peg.3593,1035
9807,224308.43.peg.3594,1104
9808,224308.43.peg.3595,1134
9809,224308.43.peg.3596,837
9810,224308.43.peg.3597,1146
9811,224308.43.peg.3598,1797
9812,224308.43.peg.3599,684
9813,224308.43.peg.3600,705
9814,224308.43.peg.3601,459
9815,224308.43.peg.3602,1470
9816,224308.43.peg.3603,192
9817,224308.43.peg.3604,486
9818,224308.43.peg.3605,312
9819,224308.43.peg.3606,123
9820,224308.43.peg.3607,684
9821,224308.43.peg.3608,1356
9822,224308.43.peg.3609,1422
9823,224308.43.peg.3610,1551
9824,224308.43.peg.3611,1563
9825,224308.43.peg.3612,585
9826,224308.43.peg.3613,336
9827,224308.43.peg.3614,321
9828,224308.43.peg.3615,513
9829,224308.43.peg.3616,1344
9830,224308.43.peg.3617,963
9831,224308.43.rna.112,76
9832,224308.43.peg.3618,594
9833,224308.43.peg.3619,681
9834,224308.43.peg.3620,1686
9835,224308.43.peg.3621,2274
9836,224308.43.peg.3622,885
9837,224308.43.peg.3623,837
9838,224308.43.peg.3624,1308
9839,224308.43.peg.3625,1254
9840,224308.43.peg.3626,1767
9841,224308.43.peg.3627,951
9842,224308.43.peg.3628,576
9843,224308.43.peg.3629,321
9844,224308.43.peg.3630,1593
9845,224308.43.peg.3631,585
9846,224308.43.peg.3632,975
9847,224308.43.peg.3633,1941
9848,224308.43.peg.3634,780
9849,224308.43.peg.3635,1071
9850,224308.43.peg.3636,714
9851,224308.43.peg.3637,210
9852,224308.43.peg.3638,756
9853,224308.43.peg.3639,258
9854,224308.43.peg.3640,951
9855,224308.43.peg.3641,996
9856,224308.43.peg.3642,888
9857,224308.43.peg.3643,447
9858,224308.43.peg.3644,951
9859,224308.43.peg.3645,1422
9860,224308.43.peg.3646,1455
9861,224308.43.peg.3647,1770
9862,224308.43.peg.3648,360
9863,224308.43.peg.3649,1911
9864,224308.43.peg.3650,726
9865,224308.43.peg.3651,630
9866,224308.43.peg.3652,759
9867,224308.43.peg.3653,738
9868,224308.43.peg.3654,639
9869,224308.43.peg.3655,585
9870,224308.43.peg.3656,1284
9871,224308.43.peg.3657,624
9872,224308.43.peg.3658,1176
9873,224308.43.peg.3659,753
9874,224308.43.peg.3660,666
9875,224308.43.peg.3661,519
9876,224308.43.peg.3662,651
9877,224308.43.peg.3663,939
9878,224308.43.peg.3664,810
9879,224308.43.peg.3665,933
9880,224308.43.peg.3666,1191
9881,224308.43.peg.3667,729
9882,224308.43.peg.3668,732
9883,224308.43.peg.3669,3870
9884,224308.43.peg.3670,474
9885,224308.43.peg.3671,1218
9886,224308.43.peg.3672,747
9887,224308.43.peg.3673,510
9888,224308.43.peg.3674,1212
9889,224308.43.peg.3675,360
9890,224308.43.peg.3676,198
9891,224308.43.peg.3677,1098
9892,224308.43.peg.3678,327
9893,224308.43.peg.3679,231
9894,224308.43.peg.3680,483
9895,224308.43.peg.3681,2874
9896,224308.43.peg.3682,1986
9897,224308.43.peg.3683,231
9898,224308.43.peg.3684,2496
9899,224308.43.peg.3685,570
9900,224308.43.peg.3686,1335
9901,224308.43.peg.3687,1194
9902,224308.43.peg.3688,339
9903,224308.43.peg.3689,1443
9904,224308.43.peg.3690,828
9905,224308.43.peg.3691,687
9906,224308.43.peg.3692,315
9907,224308.43.peg.3693,849
9908,224308.43.peg.3694,984
9909,224308.43.peg.3695,2526
9910,224308.43.peg.3696,570
9911,224308.43.peg.3697,378
9912,224308.43.peg.3698,303
9913,224308.43.peg.3699,402
9914,224308.43.peg.3700,1497
9915,224308.43.peg.3701,192
9916,224308.43.peg.3702,915
9917,224308.43.peg.3703,225
9918,224308.43.peg.3704,432
9919,224308.43.peg.3705,576
9920,224308.43.peg.3706,897
9921,224308.43.peg.3707,1524
9922,224308.43.peg.3708,483
9923,224308.43.peg.3709,267
9924,224308.43.peg.3710,420
9925,224308.43.peg.3711,723
9926,224308.43.peg.3712,297
9927,224308.43.peg.3713,1392
9928,224308.43.peg.3714,846
9929,224308.43.peg.3715,690
9930,224308.43.peg.3716,1158
9931,224308.43.peg.3717,654
9932,224308.43.peg.3718,1176
9933,224308.43.peg.3719,1077
9934,224308.43.peg.3720,1194
9935,224308.43.peg.3721,759
9936,224308.43.peg.3722,618
9937,224308.43.peg.3723,1398
9938,224308.43.peg.3724,1395
9939,224308.43.peg.3725,1170
9940,224308.43.peg.3726,1455
9941,224308.43.peg.3727,357
9942,224308.43.peg.3728,120
9943,224308.43.peg.3729,1491
9944,224308.43.peg.3730,2118
9945,224308.43.peg.3731,309
9946,224308.43.peg.3732,921
9947,224308.43.peg.3733,1143
9948,224308.43.peg.3734,879
9949,224308.43.peg.3735,129
9950,224308.43.peg.3736,2703
9951,224308.43.peg.3737,1341
9952,224308.43.peg.3738,207
9953,224308.43.peg.3739,597
9954,224308.43.peg.3740,1584
9955,224308.43.peg.3741,828
9956,224308.43.peg.3742,2241
9957,224308.43.peg.3743,2022
9958,224308.43.peg.3744,390
9959,224308.43.peg.3745,771
9960,224308.43.peg.3746,1113
9961,224308.43.peg.3747,1329
9962,224308.43.peg.3748,2643
9963,224308.43.peg.3749,951
9964,224308.43.peg.3750,117
9965,224308.43.peg.3751,1452
9966,224308.43.peg.3752,1107
9967,224308.43.peg.3753,1125
9968,224308.43.peg.3754,1374
9969,224308.43.peg.3755,969
9970,224308.43.peg.3756,861
9971,224308.43.peg.3757,1242
9972,224308.43.peg.3758,168
9973,224308.43.peg.3759,1143
9974,224308.43.peg.3760,450
9975,224308.43.peg.3761,1182
9976,224308.43.peg.3762,132
9977,224308.43.peg.3763,981
9978,224308.43.peg.3764,849
9979,224308.43.peg.3765,396
9980,224308.43.peg.3766,1482
9981,224308.43.peg.3767,969
9982,224308.43.peg.3768,918
9983,224308.43.peg.3769,537
9984,224308.43.peg.3770,297
9985,224308.43.peg.3771,528
9986,224308.43.peg.3772,768
9987,224308.43.peg.3773,1716
9988,224308.43.peg.3774,909
9989,224308.43.peg.3775,1308
9990,224308.43.peg.3776,678
9991,224308.43.peg.3777,1143
9992,224308.43.peg.3778,1089
9993,224308.43.peg.3779,618
9994,224308.43.peg.3780,336
9995,224308.43.peg.3781,1578
9996,224308.43.peg.3782,477
9997,224308.43.peg.3783,594
9998,224308.43.peg.3784,537
9999,224308.43.peg.3785,222
10000,224308.43.peg.3786,546
10001,224308.43.peg.3787,882
10002,224308.43.peg.3788,717
10003,224308.43.peg.3789,465
10004,224308.43.peg.3790,1809
10005,224308.43.peg.3791,261
10006,224308.43.peg.3792,423
10007,224308.43.peg.3793,180
10008,224308.43.peg.3794,786
10009,224308.43.peg.3795,1323
10010,224308.43.peg.3796,765
10011,224308.43.peg.3797,714
10012,224308.43.peg.3798,747
10013,224308.43.peg.3799,144
10014,224308.43.peg.3800,1611
