tag,gc_ratio
224308.43.peg.1802,0.44265233
224308.43.peg.1803,0.430420712
224308.43.peg.1804,0.389380531
224308.43.peg.1805,0.404844291
224308.43.peg.1806,0.333333333
224308.43.peg.1807,0.419487179
224308.43.peg.1808,0.428385417
224308.43.peg.1809,0.417670683
224308.43.peg.1810,0.466338259
224308.43.peg.1811,0.470308789
224308.43.peg.1812,0.450064851
224308.43.peg.1813,0.438666667
224308.43.peg.1814,0.465239228
224308.43.peg.1815,0.468931539
224308.43.peg.1816,0.459770115
224308.43.peg.1817,0.460924751
224308.43.peg.1818,0.443658281
224308.43.peg.1819,0.410509031
224308.43.peg.1820,0.420168067
224308.43.peg.1821,0.451957295
224308.43.peg.1822,0.485080989
224308.43.peg.1823,0.344632768
224308.43.peg.1824,0.396892655
224308.43.peg.1825,0.461368653
224308.43.peg.1826,0.449152542
224308.43.peg.1827,0.465116279
224308.43.peg.1828,0.474637681
224308.43.peg.1829,0.479012346
224308.43.peg.1830,0.438095238
224308.43.peg.1831,0.405405405
224308.43.peg.1832,0.421245421
224308.43.peg.1833,0.375886525
224308.43.peg.1834,0.437659033
224308.43.peg.1835,0.419876367
224308.43.peg.1836,0.414141414
224308.43.peg.1837,0.439613527
224308.43.peg.1838,0.4609375
224308.43.peg.1839,0.328888889
224308.43.peg.1840,0.406504065
224308.43.peg.1841,0.442028986
224308.43.peg.1842,0.45922407
224308.43.peg.1843,0.45971564
224308.43.peg.1844,0.401960784
224308.43.peg.1845,0.440449438
224308.43.peg.1846,0.373913043
224308.43.peg.1847,0.333333333
224308.43.peg.1848,0.328735632
224308.43.peg.1849,0.316919192
224308.43.peg.1850,0.340425532
224308.43.peg.1851,0.358974359
224308.43.peg.1852,0.323987539
224308.43.peg.1853,0.305084746
224308.43.peg.1854,0.321212121
224308.43.peg.1855,0.28172043
224308.43.peg.1856,0.375
224308.43.peg.1857,0.373907615
224308.43.peg.1858,0.354112554
224308.43.peg.1859,0.403587444
224308.43.peg.1860,0.414
224308.43.peg.1861,0.456140351
224308.43.peg.1862,0.389937107
224308.43.peg.1863,0.415602837
224308.43.peg.1864,0.442289935
224308.43.peg.1865,0.408333333
224308.43.peg.1866,0.344155844
224308.43.peg.1867,0.404597701
224308.43.peg.1868,0.245210728
224308.43.peg.1869,0.324561404
224308.43.peg.1870,0.290909091
224308.43.peg.1871,0.38452381
224308.43.peg.1872,0.453665284
224308.43.peg.1873,0.233830846
224308.43.peg.1874,0.386243386
224308.43.peg.1875,0.434782609
224308.43.peg.1876,0.40990991
224308.43.peg.1877,0.455172414
224308.43.peg.1878,0.407407407
224308.43.peg.1879,0.427383237
224308.43.peg.1880,0.403846154
224308.43.peg.1881,0.41399177
224308.43.peg.1882,0.431226766
224308.43.peg.1883,0.425
224308.43.peg.1884,0.393229167
224308.43.peg.1885,0.418037782
224308.43.peg.1886,0.365079365
224308.43.peg.1887,0.401844532
224308.43.peg.1888,0.395555556
224308.43.peg.1889,0.370114943
224308.43.peg.1890,0.353741497
224308.43.peg.1891,0.444983819
224308.43.peg.1892,0.378205128
224308.43.peg.1893,0.441896024
224308.43.peg.1894,0.363247863
224308.43.peg.1895,0.45259481
224308.43.peg.1896,0.387024609
224308.43.peg.1897,0.365296804
224308.43.peg.1898,0.411458333
224308.43.peg.1899,0.419491525
224308.43.peg.1900,0.454545455
224308.43.peg.1901,0.34989648
224308.43.peg.1902,0.386946387
224308.43.peg.1903,0.373333333
224308.43.peg.1904,0.401360544
224308.43.peg.1905,0.394557823
224308.43.peg.1906,0.445787546
224308.43.peg.1907,0.407407407
224308.43.peg.1908,0.351851852
224308.43.peg.1909,0.428571429
224308.43.peg.1910,0.380952381
224308.43.peg.1911,0.395683453
224308.43.peg.1912,0.423333333
224308.43.peg.1913,0.434027778
224308.43.peg.1914,0.407216495
224308.43.peg.1915,0.441176471
224308.43.peg.1916,0.458333333
224308.43.peg.1917,0.430400661
224308.43.peg.1918,0.357142857
224308.43.peg.1919,0.435028249
224308.43.peg.1920,0.307017544
224308.43.peg.1921,0.427038627
224308.43.peg.1922,0.432666667
224308.43.peg.1923,0.359848485
224308.43.peg.1924,0.442080378
224308.43.peg.1925,0.464332036
224308.43.peg.1926,0.454138702
224308.43.peg.1927,0.460850112
224308.43.peg.1928,0.42881072
224308.43.peg.1929,0.441666667
224308.43.peg.1930,0.478431373
224308.43.peg.1931,0.478927203
224308.43.peg.1932,0.471111111
224308.43.peg.1933,0.445945946
224308.43.peg.1934,0.472659176
224308.43.peg.1935,0.461212121
224308.43.peg.1936,0.476815398
224308.43.peg.1937,0.444444444
224308.43.peg.1938,0.433789954
224308.43.peg.1939,0.399491094
224308.43.peg.1940,0.44854674
224308.43.peg.1941,0.468460969
224308.43.peg.1942,0.482394366
224308.43.peg.1943,0.451646492
224308.43.peg.1944,0.470159516
224308.43.peg.1945,0.446476965
224308.43.peg.1946,0.442740286
224308.43.peg.1947,0.440373563
224308.43.peg.1948,0.355311355
224308.43.peg.1949,0.41025641
224308.43.peg.1950,0.372294372
224308.43.peg.1951,0.43877551
224308.43.peg.1952,0.444055944
224308.43.peg.1953,0.44040404
224308.43.peg.1954,0.464912281
224308.43.peg.1955,0.455182994
224308.43.peg.1956,0.427464009
224308.43.peg.1957,0.439964158
224308.43.peg.1958,0.453431373
224308.43.peg.1959,0.362903226
224308.43.peg.1960,0.447698745
224308.43.peg.1961,0.41563786
224308.43.peg.1962,0.443579767
224308.43.peg.1963,0.421348315
224308.43.peg.1964,0.4562249
224308.43.peg.1965,0.450819672
224308.43.peg.1966,0.424154589
224308.43.peg.1967,0.460597161
224308.43.peg.1968,0.343537415
224308.43.peg.1969,0.362962963
224308.43.peg.1970,0.317073171
224308.43.peg.1971,0.367346939
224308.43.peg.1972,0.398576512
224308.43.peg.1973,0.375344353
224308.43.peg.1974,0.447782546
224308.43.peg.1975,0.40776699
224308.43.peg.1976,0.388246628
224308.43.peg.1977,0.40497076
224308.43.peg.1978,0.457800512
224308.43.peg.1979,0.384458078
224308.43.peg.1980,0.387566138
224308.43.peg.1981,0.327683616
224308.43.peg.1982,0.363453815
224308.43.peg.1983,0.434210526
224308.43.peg.1984,0.351966874
224308.43.peg.1985,0.37254902
224308.43.peg.1986,0.423899371
224308.43.peg.1987,0.412371134
224308.43.peg.1988,0.423208191
224308.43.peg.1989,0.358974359
224308.43.peg.1990,0.380726698
224308.43.peg.1991,0.426710098
224308.43.peg.1992,0.344352617
224308.43.peg.1993,0.416762784
224308.43.peg.1994,0.425233645
224308.43.peg.1995,0.3375
224308.43.peg.1996,0.336769759
224308.43.peg.1997,0.309178744
224308.43.peg.1998,0.325136612
224308.43.peg.1999,0.395454545
224308.43.peg.2000,0.346405229
224308.43.peg.2001,0.402298851
224308.43.peg.2002,0.313596491
224308.43.peg.2003,0.340425532
224308.43.peg.2004,0.268115942
224308.43.peg.2005,0.301971326
224308.43.peg.2006,0.391437309
224308.43.peg.2007,0.338383838
224308.43.peg.2008,0.306122449
224308.43.peg.2009,0.290123457
224308.43.peg.2010,0.295895729
224308.43.peg.2011,0.287069988
224308.43.peg.2012,0.348583878
224308.43.peg.2013,0.381586245
224308.43.peg.2014,0.349081365
224308.43.peg.2015,0.415333333
224308.43.peg.2016,0.419661297
224308.43.peg.2017,0.489489489
224308.43.peg.2018,0.444444444
224308.43.peg.2019,0.439516129
224308.43.peg.2020,0.423611111
224308.43.peg.2021,0.474358974
224308.43.peg.2022,0.428571429
224308.43.peg.2023,0.430997877
224308.43.peg.2024,0.423611111
224308.43.peg.2025,0.401709402
224308.43.peg.2026,0.425925926
224308.43.peg.2027,0.398230088
224308.43.peg.2028,0.387337058
224308.43.peg.2029,0.425287356
224308.43.peg.2030,0.379518072
224308.43.peg.2031,0.415132924
224308.43.peg.2032,0.367521368
224308.43.peg.2033,0.419263456
224308.43.peg.2034,0.381850854
224308.43.peg.2035,0.43
224308.43.peg.2036,0.416666667
224308.43.peg.2037,0.434121622
224308.43.peg.2038,0.405103668
224308.43.peg.2039,0.43495935
224308.43.peg.2040,0.426426426
224308.43.peg.2041,0.403508772
224308.43.peg.2042,0.404612159
224308.43.peg.2043,0.386363636
224308.43.peg.2044,0.405982906
224308.43.peg.2045,0.391304348
224308.43.peg.2046,0.333333333
224308.43.peg.2047,0.474462366
224308.43.peg.2048,0.450236967
224308.43.peg.2049,0.439716312
224308.43.peg.2050,0.401345291
224308.43.peg.2051,0.435817805
224308.43.peg.2052,0.450558214
224308.43.peg.2053,0.462786596
224308.43.peg.2054,0.440271257
224308.43.peg.2055,0.428731762
224308.43.peg.2056,0.470389171
224308.43.peg.2057,0.424096386
224308.43.peg.2058,0.408045977
224308.43.peg.2059,0.450406504
224308.43.peg.2060,0.448859455
224308.43.peg.2061,0.39811543
224308.43.peg.2062,0.429429429
224308.43.peg.2063,0.427350427
224308.43.peg.2064,0.433691756
224308.43.peg.2065,0.459308807
224308.43.peg.2066,0.4092827
224308.43.peg.2067,0.535864979
224308.43.peg.2068,0.458426966
224308.43.peg.2069,0.425641026
224308.43.peg.2070,0.460176991
224308.43.peg.2071,0.425287356
224308.43.peg.2072,0.475953566
224308.43.peg.2073,0.452850877
224308.43.peg.2074,0.407960199
224308.43.peg.2075,0.451374916
224308.43.peg.2076,0.416845111
224308.43.peg.2077,0.441595442
224308.43.peg.2078,0.48015873
224308.43.peg.2079,0.419708029
224308.43.peg.2080,0.413105413
224308.43.peg.2081,0.412698413
224308.43.peg.2082,0.432692308
224308.43.peg.2083,0.418300654
224308.43.peg.2084,0.367231638
224308.43.peg.2085,0.368055556
224308.43.peg.2086,0.374449339
224308.43.peg.2087,0.408888889
224308.43.peg.2088,0.47311828
224308.43.peg.2089,0.450564972
224308.43.peg.2090,0.457541191
224308.43.peg.2091,0.472796935
224308.43.peg.2092,0.455657492
224308.43.peg.2093,0.5
224308.43.peg.2094,0.460674157
224308.43.peg.2095,0.397435897
224308.43.peg.2096,0.368421053
224308.43.peg.2097,0.41025641
224308.43.peg.2098,0.403590945
224308.43.peg.2099,0.388888889
224308.43.peg.2100,0.410447761
224308.43.peg.2101,0.433566434
224308.43.peg.2102,0.440382942
224308.43.peg.2103,0.441314554
224308.43.peg.2104,0.322033898
224308.43.peg.2105,0.352040816
224308.43.peg.2106,0.329218107
224308.43.peg.2107,0.356060606
224308.43.peg.2108,0.319444444
224308.43.peg.2109,0.310231023
224308.43.peg.2110,0.359903382
224308.43.peg.2111,0.372807018
224308.43.peg.2112,0.313559322
224308.43.peg.2113,0.316151203
224308.43.peg.2114,0.404761905
224308.43.peg.2115,0.414918415
224308.43.peg.2116,0.37037037
224308.43.peg.2117,0.352150538
224308.43.peg.2118,0.384353741
224308.43.peg.2119,0.275362319
224308.43.peg.2120,0.36003141
224308.43.peg.2121,0.372060858
224308.43.peg.2122,0.345959596
224308.43.peg.2123,0.358757062
224308.43.peg.2124,0.384615385
224308.43.peg.2125,0.333333333
224308.43.peg.2126,0.380042463
224308.43.peg.2127,0.336088154
224308.43.peg.2128,0.325396825
224308.43.peg.2129,0.318965517
224308.43.peg.2130,0.35359116
224308.43.peg.2131,0.355555556
224308.43.peg.2132,0.441666667
224308.43.peg.2133,0.293650794
224308.43.peg.2134,0.351190476
224308.43.peg.2135,0.351598174
224308.43.peg.2136,0.361797753
224308.43.peg.2137,0.3
224308.43.peg.2138,0.330033003
224308.43.peg.2139,0.357429719
224308.43.peg.2140,0.352564103
224308.43.peg.2141,0.355072464
224308.43.peg.2142,0.366666667
224308.43.peg.2143,0.340909091
224308.43.peg.2144,0.354007147
224308.43.peg.2145,0.341421144
224308.43.peg.2146,0.343887423
224308.43.peg.2147,0.338613861
224308.43.peg.2148,0.347222222
224308.43.peg.2149,0.363168724
224308.43.peg.2150,0.342076503
224308.43.peg.2151,0.325268817
224308.43.peg.2152,0.358730159
224308.43.peg.2153,0.335958005
224308.43.peg.2154,0.343434343
224308.43.peg.2155,0.360590574
224308.43.peg.2156,0.378181818
224308.43.peg.2157,0.373737374
224308.43.peg.2158,0.337837838
224308.43.peg.2159,0.405925926
224308.43.peg.2160,0.378843788
224308.43.peg.2161,0.388888889
224308.43.peg.2162,0.32
224308.43.peg.2163,0.33908046
224308.43.peg.2164,0.320512821
224308.43.peg.2165,0.359649123
224308.43.peg.2166,0.322580645
224308.43.peg.2167,0.34006734
224308.43.peg.2168,0.34496124
224308.43.peg.2169,0.302564103
224308.43.peg.2170,0.294573643
224308.43.peg.2171,0.321212121
224308.43.peg.2172,0.348659004
224308.43.peg.2173,0.345588235
224308.43.peg.2174,0.356932153
224308.43.peg.2175,0.379310345
224308.43.peg.2176,0.308243728
224308.43.peg.2177,0.407407407
224308.43.peg.2178,0.321428571
224308.43.peg.2179,0.323076923
224308.43.peg.2180,0.305936073
224308.43.peg.2181,0.308793456
224308.43.peg.2182,0.323933478
224308.43.peg.2183,0.339832869
224308.43.peg.2184,0.361502347
224308.43.peg.2185,0.273631841
224308.43.peg.2186,0.310938846
224308.43.peg.2187,0.316526611
224308.43.peg.2188,0.401515152
224308.43.peg.2189,0.321428571
224308.43.peg.2190,0.366666667
224308.43.peg.2191,0.32748538
224308.43.peg.2192,0.327586207
224308.43.peg.2193,0.315274643
224308.43.peg.2194,0.364035088
224308.43.peg.2195,0.324981017
224308.43.peg.2196,0.359259259
224308.43.peg.2197,0.313868613
224308.43.peg.2198,0.338624339
224308.43.peg.2199,0.363036304
224308.43.peg.2200,0.337037037
224308.43.peg.2201,0.282051282
224308.43.peg.2202,0.342460317
224308.43.peg.2203,0.401433692
224308.43.peg.2204,0.291666667
224308.43.peg.2205,0.367816092
224308.43.peg.2206,0.311435523
224308.43.peg.2207,0.346938776
224308.43.peg.2208,0.360477742
224308.43.peg.2209,0.363841808
224308.43.peg.2210,0.358974359
224308.43.peg.2211,0.347251218
224308.43.peg.2212,0.370577281
224308.43.peg.2213,0.378564405
224308.43.peg.2214,0.352441614
224308.43.peg.2215,0.356374808
224308.43.peg.2216,0.345991561
224308.43.peg.2217,0.383458647
224308.43.peg.2218,0.364705882
224308.43.peg.2219,0.385245902
224308.43.peg.2220,0.371921182
224308.43.peg.2221,0.338541667
224308.43.peg.2222,0.319361277
224308.43.peg.2223,0.378571429
224308.43.peg.2224,0.377245509
224308.43.peg.2225,0.362445415
224308.43.peg.2226,0.300220751
224308.43.peg.2227,0.346491228
224308.43.peg.2228,0.373724118
224308.43.peg.2229,0.316205534
224308.43.peg.2230,0.366057839
224308.43.peg.2231,0.367346939
224308.43.peg.2232,0.37002584
224308.43.peg.2233,0.344242424
224308.43.peg.2234,0.375905797
224308.43.peg.2235,0.296296296
224308.43.peg.2236,0.314606742
224308.43.peg.2237,0.277404922
224308.43.peg.2238,0.280535855
224308.43.peg.2239,0.265700483
224308.43.peg.2240,0.288479698
224308.43.peg.2241,0.24
224308.43.peg.2242,0.394084732
224308.43.peg.2243,0.333333333
224308.43.peg.2244,0.324404762
224308.43.peg.2245,0.376068376
224308.43.peg.2246,0.325757576
224308.43.peg.2247,0.343696028
224308.43.peg.2248,0.388694639
224308.43.peg.2249,0.347670251
224308.43.peg.2250,0.334264432
224308.43.peg.2251,0.389450056
224308.43.peg.2252,0.322981366
224308.43.peg.2253,0.36019536
224308.43.peg.2254,0.348148148
224308.43.peg.2255,0.314102564
224308.43.peg.2256,0.333333333
224308.43.peg.2257,0.32751938
224308.43.peg.2258,0.343178622
224308.43.peg.2259,0.341269841
224308.43.peg.2260,0.438333333
224308.43.peg.2261,0.416666667
224308.43.peg.2262,0.453183521
224308.43.peg.2263,0.401408451
224308.43.peg.2264,0.446935725
224308.43.peg.2265,0.379487179
224308.43.peg.2266,0.381205674
224308.43.peg.2267,0.393229167
224308.43.peg.2268,0.414551607
224308.43.peg.2269,0.392857143
224308.43.peg.2270,0.440504334
224308.43.peg.2271,0.427710843
224308.43.peg.2272,0.440809969
224308.43.peg.2273,0.428341385
224308.43.peg.2274,0.424063116
224308.43.peg.2275,0.441509434
224308.43.peg.2276,0.419475655
224308.43.peg.2277,0.46039604
224308.43.peg.2278,0.456072351
224308.43.peg.2279,0.475862069
224308.43.peg.2280,0.490757305
224308.43.peg.2281,0.454144621
224308.43.peg.2282,0.454692557
224308.43.peg.2283,0.416149068
224308.43.peg.2284,0.408388521
224308.43.peg.2285,0.406417112
224308.43.peg.2286,0.373134328
224308.43.peg.2287,0.327868852
224308.43.peg.2288,0.477777778
224308.43.peg.2289,0.333333333
224308.43.peg.2290,0.452276065
224308.43.peg.2291,0.423188406
224308.43.peg.2292,0.426065163
224308.43.peg.2293,0.457364341
224308.43.peg.2294,0.452300786
224308.43.peg.2295,0.442176871
224308.43.peg.2296,0.395348837
224308.43.peg.2297,0.432160804
224308.43.peg.2298,0.426035503
224308.43.peg.2299,0.453551913
224308.43.peg.2300,0.447987851
224308.43.peg.2301,0.446153846
224308.43.peg.2302,0.420982736
224308.43.peg.2303,0.484390735
224308.43.peg.2304,0.487309645
224308.43.peg.2305,0.481025641
224308.43.peg.2306,0.434313725
224308.43.peg.2307,0.444444444
224308.43.peg.2308,0.479738562
224308.43.peg.2309,0.426272066
224308.43.peg.2310,0.421875
224308.43.peg.2311,0.450777202
224308.43.peg.2312,0.346801347
224308.43.peg.2313,0.438095238
224308.43.peg.2314,0.469298246
224308.43.peg.2315,0.294573643
224308.43.peg.2316,0.44605475
224308.43.peg.2317,0.438222222
224308.43.peg.2318,0.4390681
224308.43.peg.2319,0.40952381
224308.43.peg.2320,0.420634921
224308.43.peg.2321,0.37037037
224308.43.peg.2322,0.403225806
224308.43.peg.2323,0.422764228
224308.43.peg.2324,0.437037037
224308.43.peg.2325,0.413291796
224308.43.peg.2326,0.383252818
224308.43.peg.2327,0.430965392
224308.43.peg.2328,0.43030303
224308.43.peg.2329,0.454545455
224308.43.peg.2330,0.396280401
224308.43.peg.2331,0.441358025
224308.43.peg.2332,0.440778342
224308.43.peg.2333,0.384773663
224308.43.peg.2334,0.356725146
224308.43.peg.2335,0.444563662
224308.43.peg.2336,0.421875
224308.43.peg.2337,0.43670151
224308.43.peg.2338,0.461630695
224308.43.peg.2339,0.447852761
224308.43.peg.2340,0.459798995
224308.43.peg.2341,0.427689594
224308.43.peg.2342,0.447257384
224308.43.peg.2343,0.463768116
224308.43.peg.2344,0.437810945
224308.43.peg.2345,0.413690476
224308.43.peg.2346,0.427262314
224308.43.peg.2347,0.420125786
224308.43.peg.2348,0.437710438
224308.43.peg.2349,0.479166667
224308.43.peg.2350,0.463703704
224308.43.peg.2351,0.456349206
224308.43.peg.2352,0.389261745
224308.43.peg.2353,0.394444444
224308.43.peg.2354,0.418238994
224308.43.peg.2355,0.465423465
224308.43.peg.2356,0.443548387
224308.43.peg.2357,0.451523546
224308.43.peg.2358,0.447761194
224308.43.peg.2359,0.453034081
224308.43.peg.2360,0.442901235
224308.43.peg.2361,0.422666667
224308.43.peg.2362,0.474926254
224308.43.peg.2363,0.429586563
224308.43.peg.2364,0.408854167
224308.43.peg.2365,0.448117539
224308.43.peg.2366,0.484228474
224308.43.peg.2367,0.392996109
224308.43.peg.2368,0.377192982
224308.43.peg.2369,0.428571429
224308.43.peg.2370,0.419522326
224308.43.peg.2371,0.454415954
224308.43.peg.2372,0.39021164
224308.43.peg.2373,0.425438596
224308.43.peg.2374,0.457242583
224308.43.peg.2375,0.408602151
224308.43.peg.2376,0.468559838
224308.43.peg.2377,0.419047619
224308.43.peg.2378,0.401960784
224308.43.peg.2379,0.446050096
224308.43.peg.2380,0.437070938
224308.43.peg.2381,0.405128205
224308.43.peg.2382,0.431767338
224308.43.peg.2383,0.4
224308.43.peg.2384,0.424242424
224308.43.peg.2385,0.484761905
224308.43.peg.2386,0.420365535
224308.43.peg.2387,0.456296296
224308.43.peg.2388,0.333333333
224308.43.peg.2389,0.412844037
224308.43.peg.2390,0.397634885
224308.43.peg.2391,0.452069717
224308.43.peg.2392,0.406392694
224308.43.peg.2393,0.416410256
224308.43.peg.2394,0.44470405
224308.43.peg.2395,0.341463415
224308.43.peg.2396,0.422222222
224308.43.peg.2397,0.452564103
224308.43.peg.2398,0.391891892
224308.43.peg.2399,0.416320885
224308.43.peg.2400,0.411276949
224308.43.peg.2401,0.457411133
224308.43.peg.2402,0.450424929
224308.43.peg.2403,0.453815261
224308.43.peg.2404,0.406631763
224308.43.peg.2405,0.489247312
224308.43.peg.2406,0.427756654
224308.43.peg.2407,0.428385417
224308.43.peg.2408,0.405189621
224308.43.peg.2409,0.401709402
224308.43.peg.2410,0.431073446
224308.43.peg.2411,0.436507937
224308.43.peg.2412,0.464285714
224308.43.peg.2413,0.44198895
224308.43.peg.2414,0.425925926
224308.43.peg.2415,0.470748299
224308.43.peg.2416,0.454376164
224308.43.peg.2417,0.453468697
224308.43.peg.2418,0.412532637
224308.43.peg.2419,0.455555556
224308.43.peg.2420,0.447811448
224308.43.peg.2421,0.403439153
224308.43.peg.2422,0.436190476
224308.43.peg.2423,0.402666667
224308.43.peg.2424,0.425806452
224308.43.peg.2425,0.461152882
224308.43.peg.2426,0.401234568
224308.43.peg.2427,0.477900552
224308.43.peg.2428,0.371014493
224308.43.peg.2429,0.41981982
224308.43.peg.2430,0.391304348
224308.43.peg.2431,0.423529412
224308.43.peg.2432,0.480392157
224308.43.peg.2433,0.418803419
224308.43.peg.2434,0.338028169
224308.43.peg.2435,0.462962963
224308.43.peg.2436,0.426116838
224308.43.peg.2437,0.457013575
224308.43.peg.2438,0.447368421
